developer,year,items_qty,free_qty
Tom De Roeck,2014,1,0
Tom Heek,2017,1,0
Tom Johnson,2015,2,0
Tom Kingston,2017,1,0
"Tom Stoffel,Puny Human",2014,1,0
"Tom Stoffel,Puny Human",2016,1,0
Tom-Erik Nielsen,2017,1,0
Tomadeira,2016,1,0
"Tomas Gonzalez,Martin Pilaszek",2017,1,0
Tomasz Wacławek,2015,2,0
Tomatotrap,2017,1,0
Tomb Team,2017,4,1
"Tomer Caner,Nitay Parnes",2017,1,0
"Tomi Maarela,Elias Viglione",2014,1,0
Tomi Syväjärvi,2017,1,0
Tomislav Kadežabek,2017,1,0
Tomkorp Computer Solutions Inc.,2010,1,0
Tomlab Games,2017,1,0
Tomoaki Sugeno,2014,3,0
Tomorrow Arts,2016,1,1
Tomorrow Corporation,2012,1,0
Tomorrow Corporation,2015,1,0
Tomáš Sabol,2017,1,0
Tongsun,2015,1,0
Tongsun,2017,1,0
Tonguç Bodur,2015,1,0
Tonguç Bodur,2016,2,0
Tonguç Bodur,2017,5,0
Toni Domínguez,2017,1,1
Tony Wang,2018,1,0
Too Kind Studio,2016,2,0
Too Kind Studio,2017,1,0
ToonTRAXX Studios,2003,1,0
Toontraxx Studios,1997,1,0
Toontraxx Studios,2012,1,0
Tooth Decay Entertainment,2017,1,0
Top Evidence Studio,2017,4,0
Top Shelf Studios,2017,1,1
Top3Line,2015,1,0
Top3Line s.r.o.,2015,1,0
TopArcadeApps,2016,2,0
TopWare Interactive,2017,2,0
Toposim,2016,5,0
Toposim,2017,21,0
Topstitch Games,2018,1,0
Topware Interactive,2013,1,0
Torch60,2017,1,0
Torched Hill,2016,1,0
Tordrix Games,2017,1,0
Torii-Games,2016,1,0
Torn Banner Studios,2012,1,0
Torn Banner Studios,2013,1,0
Torn Banner Studios,2014,1,0
Torn Banner Studios,2016,1,0
Torque Studios,2016,1,0
Torreng Labs,2016,2,0
Torrunt,2017,1,0
Tortishka,2017,1,0
Tortuga Team,2014,2,0
Tortuga Team,2015,1,0
Torus Games,2000,1,0
Torus Games,2017,1,0
Total Battery,2017,1,0
Total Eclipse,2011,1,0
Total Eclipse P.C.,2011,1,0
Total Mayhem Games,2017,1,0
Total Monkery,2015,1,0
TotalDistraction,2017,1,0
Totally Games,1994,1,0
Totally Games,1997,1,0
Totally Games,1999,1,0
TotallyNotReptillian,2016,1,0
Totem Games,2009,2,0
Totem Games,2011,2,0
Totem Games,2012,1,0
Totem Games,2015,1,0
Totem Games,2016,1,0
Totem Games,2017,4,0
Totem Studio,2015,1,0
Totem games,2011,1,0
Toucan Studio,2016,2,0
Touch Orchestra,2016,1,0
TouchTilt Games,2017,1,0
Touchfight Games LLC,2015,1,0
Touz,2014,1,0
Tower Up Studios,2017,4,0
Toxic Dog,2017,1,0
Toxic Games,2012,1,0
Toxic Games,2013,1,0
Toxic Games,2014,1,0
Toxtronyx,2011,1,0
Toyman Interactive,2016,2,0
"Toyman Interactive,Alawar Entertainment",2015,2,0
"Toyman,Creobit",2017,1,0
Toys for Bob,1992,1,0
"Tozai Games, Inc.,O-TWO inc.",2017,2,0
Tradosoft,2017,1,0
Tragnarion Studios,2014,2,0
Trains &amp; Drivers,2017,3,0
Trainwreck Games,2017,1,0
Transcendent Games,2014,1,0
Transhuman Design,2013,1,0
Transhuman Design,2016,1,0
Transhuman Design,2017,1,0
"Trapdoor Games,Hot Cross Games",2016,1,0
Trapdoor Inc.,2012,1,0
Trapped Team,2017,2,1
Traptics,2014,1,0
Traptics,2017,1,0
Trashmasters,2011,1,0
Trav Nash,2015,1,1
Traveller's Tales,2008,2,0
Traveller's Tales,2010,1,0
Traveller's Tales,2011,2,0
Traveller's Tales,2012,2,0
Traveller's Tales,2013,2,0
Traveller's Tales,2014,1,0
Traveller's Tales,2017,1,0
"Traveller's Tales,Feral Interactive (Mac)",2009,1,0
"Traveller's Tales,Feral Interactive (Mac)",2014,4,0
"Traveller's Tales,TT Games",2017,1,0
"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016,24,1
"Travellers Tales,TT Games",2016,2,0
Travian Games GmbH,2015,2,0
"Travis Forkner,Will Nations,Hailee Ammons",2017,1,1
Travis Miller,2017,1,0
Trazzy Entertainment,2015,7,0
Trazzy Entertainment,2016,2,0
Trazzy Entertainment,2017,1,0
Treasure,2014,1,0
Tree Men Games,2017,3,0
TreeFortress Games,2014,1,0
TreeFortress Games,2015,3,0
Treehouse Ltd,2014,1,0
Treetop Crew,2016,1,0
Treexy,2017,1,0
"Trek Industries, Inc",2013,1,0
"Trek Industries, Inc",2015,1,0
"Trek Industries, Inc",2016,2,0
"Trek Industries, Inc,Spiral Game Studios",2016,1,0
Trend Redaktions- und Verlagsgesellschaft mbH,2016,2,0
Trend Redaktions- und Verlagsgesellschaft mbH,2017,1,0
"Trend, Soft-Pro",2014,1,0
Trendy Entertainment,2011,8,0
Trendy Entertainment,2012,16,0
Trendy Entertainment,2013,1,0
Trendy Entertainment,2017,7,1
Trenton Ng,2015,1,0
TrerPlay,2016,1,0
TrerPlay,2017,1,0
Trese Brothers,2014,2,0
Trese Brothers,2015,1,0
Trese Brothers,2017,1,0
Treyarch,2008,1,0
Treyarch,2010,1,0
Treyarch,2011,4,0
Treyarch,2012,1,0
Treyarch,2013,28,0
Treyarch,2014,8,0
Treyarch,2015,3,0
Treyarch,2016,2,0
Treyarch,2017,2,0
Tri-Coastal Games,2017,1,0
Trial &amp; Error,2015,1,0
Triangle Studios,2015,5,0
Triangle Studios,2017,5,0
Tribal Dreams,1998,1,0
Tribe Studios,2014,1,1
"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",2016,1,0
"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",2017,1,0
Tribeflame,2016,1,0
Tribute Games Inc.,2012,1,0
Tribute Games Inc.,2014,1,0
Tribute Games Inc.,2015,1,0
Tribute Games Inc.,2016,1,0
Tribute Games Inc.,2017,2,0
Trichotomy,2016,1,0
Trickjump Games Ltd,2018,1,0
Trickstar Games,2012,9,0
Trickster Arts,2014,2,0
Trickster Face,2014,1,0
Trickster Games,2006,1,0
Tricktale,2012,1,0
Trident Game Studio,2016,1,0
Trident Game Studio,2017,2,0
Triger Mountain,2016,1,0
Trilith Entertainment Ltd,2017,1,1
Trilobyte Games,1993,1,0
Trilobyte Games,1995,1,0
"Trine Studios,G3 Community Patch Team,Mad Vulture Games",2011,1,0
Trinity Team srls,2017,1,0
Trinket Studios,2017,2,0
Trino Games,2017,1,0
Trinoteam,2011,1,0
Trion Worlds,2013,1,1
Trion Worlds,2014,4,0
Trion Worlds,2015,2,1
Trion Worlds,2016,7,1
Trion Worlds,2017,11,0
"Trion Worlds, Inc.",2014,4,1
"Trion Worlds, Inc.",2016,3,0
Triple Eh?,2016,1,0
Triple Lasers,2015,1,0
Triple Rush Games,2017,2,0
Triple Tree Studio,2017,1,0
Triple rush games,2017,1,0
Triple-Star Studio,2016,2,0
Triple-Star Studio,2017,3,0
"Triple-Star Studio,Rock Path Collective",2016,1,0
Triple.B.Titles,2013,1,0
TripleBrick,2016,1,0
Tripwire Interactive,2006,1,0
Tripwire Interactive,2009,2,0
Tripwire Interactive,2010,3,0
Tripwire Interactive,2011,3,0
Tripwire Interactive,2012,7,0
Tripwire Interactive,2013,3,0
Tripwire Interactive,2014,2,0
Tripwire Interactive,2016,1,0
"Tripwire Interactive,Anti Matter Games",2013,1,0
"Tripwire Interactive,Kernow Interactive",2016,1,1
Triskell Interactive,2015,1,0
"Tristan Begin,Caleb Klomparens",2017,1,0
Trite Games,2016,1,0
Triumph Studios,2014,1,0
Triumph Studios,2015,1,0
"Triumph Studios,Virtual Programming",2007,1,0
"Triumph Studios,Virtual Programming",2008,1,0
"Triumph Studios,Virtual Programming",2009,1,0
Triverske,2015,1,0
Triverske,2016,1,0
Triverske,2017,1,0
Troika Games,2004,1,0
Trokardia,2018,1,0
True Illusion Software,2016,1,0
TrueThought,2009,1,0
Try This At Home,2017,1,0
Tryzna83,2016,1,0
Tryzna83,2017,1,0
Träumendes Mädchen,2017,3,2
Tsunehiko Shimazu,2017,1,0
Tuesday Society,2015,1,0
Tundra Games Ltd,2017,1,0
Tuomo Laine,2014,1,1
Tuomo Laine,2015,1,0
Tuomo Laine,2017,2,0
Tuque Games,2016,2,1
Turbo Pixel Studios,2014,1,0
Turbo Tape Games,2012,2,0
Turbo Tape Games,2017,1,0
Turbulent Designs,2017,2,0
Turbulon Interactive,2016,1,0
Turmoil Games,2015,1,0
Turning Wheel LLC,2015,1,0
Turnopia,2014,1,0
Turnopia,2016,1,0
Turnopia,2017,1,0
Turtle Cream,2012,1,0
Turtle Cream &amp; Pokpoong Games,2013,1,0
"Turtle Cream,PokPoong Games",2014,1,0
Turtle Rock Studios,2015,3,1
Turtle Sandbox LLC,2015,1,0
"Turupawn,Ceteco,bobbyliciou5,morghan831,immac",2017,1,0
Tusha Works,2017,1,0
Tusky Games,2017,1,0
Tuttifrutti Interactive,2017,3,0
Tuwi Michael Nannings,2016,1,1
Tvee Games,2017,1,0
Twelve Games,2014,1,0
Twelve Games,2015,1,0
Twelve Tiles,2015,2,0
Twice Circled,2015,1,0
Twice Circled,2016,1,0
TwinDrills,2015,1,0
Twisted Pixel Games,2009,4,0
Twisted Pixel Games,2013,1,0
Twisted Pixel Games,2014,1,0
Twistplay,2017,1,0
"Twistplay,Rodeo Games",2015,2,0
Two Desperados,2014,1,0
Two Desperados,2015,1,0
Two Mammoths,2017,1,0
Two Man Army Games L.L.C,2016,1,0
"Two Man Army Games, L.L.C",2016,1,0
Two Tribes,2010,2,0
Two Tribes,2011,1,0
Two Tribes,2013,1,0
Two Tribes,2016,1,0
Two thousand and one entertainment studio,2017,1,0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2013,1,0
Tydecon Games,2017,1,0
"Tyler Myers,Justin Wolf",2016,1,0
"Tyler Paulley,Devin Rataiczak",2017,1,0
Tyler Pomplon,2017,1,0
"Tyler Rogers,David Colson",2017,1,1
Tyler Stansfield Jaggers,2017,1,0
Tyler Warren,2015,1,0
Tymon Zgainski,2015,1,0
Tyrone Hunt,2016,1,0
Tzar Leonardi,2017,1,1
U Game Me,2016,1,0
U-Play Online,2016,1,0
U-Play Online,2017,1,0
U.S. Army,2015,1,0
U24 Solutions,2017,1,0
UAA Software,2016,1,0
"UBIart Montpellier,Feral Interactive (Mac)",2012,1,0
UD,2015,1,1
UFO Crash Games,2016,1,0
UIG International GmbH,2014,1,0
ULTRA ULTRA,2017,1,0
UMEO Studios,2017,1,0
UNBALANCE Corporation,2015,1,0
"UNBALANCE Corporation,Rémi Coulom SAS",2016,1,0
UNDEAD,2015,1,0
UNIOCS,2017,1,0
UNIT9,2015,1,0
"UNKNOWN GAMES,M2 Co.,LTD",2016,2,0
URSE Games,2007,1,0
URSE Games,2008,1,0
URSE Games,2010,1,0
URSE Games,2015,1,0
USAmsterdamn,2016,1,0
UUUU Interactive,2016,1,0
Uber Entertainment,2011,1,0
Uber Entertainment,2012,1,1
Uber Entertainment,2014,2,0
Uber Entertainment,2015,1,0
Ubisoft,2003,2,0
Ubisoft,2004,1,0
Ubisoft,2005,1,0
Ubisoft,2007,2,0
Ubisoft,2010,1,0
Ubisoft,2014,7,0
Ubisoft,2015,1,0
Ubisoft,2016,20,0
Ubisoft,2017,11,0
Ubisoft  Shanghaï,2009,1,0
Ubisoft  Shanghaï,2012,1,0
Ubisoft - San Francisco,2012,114,0
Ubisoft - San Francisco,2013,116,0
Ubisoft - San Francisco,2014,265,0
Ubisoft - San Francisco,2015,248,0
Ubisoft - San Francisco,2016,247,0
Ubisoft - San Francisco,2017,269,0
Ubisoft - San Franciscos,2014,1,0
"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",2016,2,0
"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",2017,3,0
"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev,Ubisoft Belgrade",2017,1,0
Ubisoft Blue Byte Studio,2005,1,0
"Ubisoft Bulgaria,Ubisoft Montpellier",2007,1,0
Ubisoft Entertainment,2016,3,0
Ubisoft Entertainment,2017,1,1
Ubisoft Montpellier,2011,1,0
Ubisoft Montpellier,2014,1,0
Ubisoft Montreal,2005,2,0
Ubisoft Montreal,2006,2,0
Ubisoft Montreal,2008,4,0
Ubisoft Montreal,2010,4,0
Ubisoft Montreal,2011,2,0
Ubisoft Montreal,2012,5,0
Ubisoft Montreal,2013,13,0
Ubisoft Montreal,2014,4,0
Ubisoft Montreal,2015,2,1
Ubisoft Montreal,2016,24,0
Ubisoft Montreal,2017,24,0
"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012,1,0
"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2013,1,0
"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2014,2,0
"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2015,3,0
"Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte",2017,2,0
Ubisoft Montréal,2014,8,0
"Ubisoft Paris,Red Storm Entertainment",2012,3,0
"Ubisoft Paris,Red Storm Entertainment",2013,2,0
"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",2017,3,0
"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade",2017,2,0
"Ubisoft Paris,Ubisoft Pune",2016,1,0
Ubisoft Pune,2017,1,0
"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",2015,7,2
"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",2016,3,0
Ubisoft Reflections,2007,1,0
Ubisoft Romania,2007,1,0
Ubisoft Romania,2008,1,0
Ubisoft San Francisco,2017,5,0
Ubisoft Sofia,2014,2,0
"Ubisoft Sofia,Ubisoft Kiev",2015,6,0
Ubisoft Toronto,2013,3,0
Ubisoft – San Francisco,2012,1,0
"Ugly Beard Games, LLC",2016,2,0
Ultima Games,2016,1,1
Ultima Games,2017,1,0
UltimaCJ Productions,2017,1,0
Ultimate Glitch,2017,1,0
Ultra Runaway Games,2013,1,0
Ultrabit,2017,1,1
Ultraint,2017,1,0
Ultravision Interactive,2014,1,0
Ulysses Games,2009,1,0
"Umberto Parisi (rmonic79),Amedeo Vasaturo (meovas)",2017,1,0
Umbu Games,2016,1,0
Umix,2014,1,0
"Umix Studios,Cyanide",2014,1,0
"Umix Studios,Cyanide",2017,1,0
UnNaturalism Inc.,2017,1,0
Unbound Creations,2013,1,0
Unbound Creations,2016,1,0
Unbound Creations,2017,1,0
Uncaged Studios,2016,1,0
Uncle Frost Team,2017,2,0
Undead Labs,2013,2,0
Undead Labs,2014,1,0
Undead Labs,2015,3,0
Undead Yeti Software,2015,1,0
Under The Bridge,2017,1,0
UnderMax Games,2017,3,1
Underbite Games,2016,1,0
Undercoders,2016,1,0
Underdog Games,2015,1,1
Underflow Studios,2016,1,0
UnexEvo,2015,2,0
Unfinished Pixel,2014,1,0
Unicorn Games Studio,2009,1,0
Unicorn Games Studio,2010,1,0
"Unicube,Team 17 Digital Ltd",2016,1,0
Unigine Corp.,2012,2,0
Unigine LLC.,2012,1,0
Unika Games,2016,4,0
Unikgame,2017,1,0
Union Workshop,2015,1,0
Union Workshop,2016,2,0
Union Workshop,2017,1,0
Unique Development Studios AB,1997,1,0
"UniqueGames,Greencode",2017,1,0
United Front Games,2012,21,0
United Front Games,2013,5,0
"United Front Games,Feral Interactive (Mac)",2014,1,0
United Independent Entertainment GmbH,2003,1,0
United Independent Entertainment GmbH,2004,1,0
United Independent Entertainment GmbH,2013,2,0
United Independent Entertainment GmbH,2014,5,0
United Independent Entertainment GmbH,2015,2,0
United Independent Entertainment GmbH,2016,10,0
United Independent Entertainment GmbH,2017,1,0
"United Independent Entertainment GmbH,Actalogic",2010,1,0
"United Independent Entertainment GmbH,Actalogic",2011,1,0
UnitedIndie,2016,1,0
Universe,2016,1,0
Uniworlds Game Studios,2015,1,0
Unknown Hero,2017,1,0
Unknown Indie Devs,2017,1,0
Unknown Worlds Entertainment,2006,1,1
Unknown Worlds Entertainment,2012,1,0
Unknown Worlds Entertainment,2014,2,0
Unknown Worlds Entertainment,2016,3,0
Unknown Worlds Entertainment,2017,2,0
Unlikely Rogue,2016,1,0
Unlok,2016,1,0
Unnamed Fiasco Team,2016,1,0
Unnyhog,2017,2,1
Unosquare,2016,1,0
Unphysical Machinery,2017,1,0
Unreal Software,2004,1,1
Unruly Attractions,2015,1,0
Unruly Attractions,2017,1,0
Unseen Kingdom Studios,2016,1,0
Untame,2015,1,0
"Untame,The Future Sound of London",2015,1,0
Unterrainer Informatik OG,2015,1,0
Untouch,2015,1,0
Unwonted Studios,2015,1,1
Up Multimedia,2014,1,0
Upercon Studio,2017,1,0
Upineleed,2017,1,0
Upper Byte,2013,1,0
Upper Byte,2016,1,0
Upper Byte Studio,2014,1,0
Upper Class Walrus,2015,1,0
"Upper One Games,E-Line Media",2014,1,0
"Upper One Games,E-Line Media",2015,2,0
Uppercut Games Pty Ltd,2014,1,0
Uppercut Games Pty Ltd,2015,2,0
Uppercut Games Pty Ltd,2017,1,0
Upturn Games,2017,1,1
Urban Games,2014,1,0
Urban Games,2015,1,0
Urbanscan,1998,1,0
Urbanscan,2015,4,0
Urchin Games,2011,1,0
Urchin Games,2016,1,0
Urchin Games,2017,1,0
UroboroStudio,2017,3,1
Uruca Game Studio,2017,4,0
"Urvogel Games, LLC",2017,2,0
Useless Machines,2016,1,0
Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa,2016,1,1
Utopian World of Sandwiches,2014,1,0
Uzumeya,2016,1,0
V-Axys,2014,1,0
"V34D4R,Egor Magurin",2017,1,0
"V34D4R,Yolick",2017,1,0
V5 Play,2012,1,0
V7 Entertainment Inc.,2017,1,0
VAN CUBO,2016,1,0
VAnight,2017,1,0
VB Studio,2017,2,0
VDO Games,2015,2,0
VDO Games,2016,3,0
VEAO Simulations,2015,1,0
VGstudio,2015,1,0
VGstudio,2016,3,0
VGstudio,2017,4,0
VHS Glitch,2016,1,0
"VI GAMES LLC,Ivan Buderkrvych",2017,1,0
VI Games LLC,2017,1,0
VIS - Visual Imagination Software,2014,2,1
VIS - Visual Imagination Software,2015,1,0
VIS - Visual Imagination Software,2016,4,1
VIS - Visual Imagination Software,2017,1,0
VIS Games,2016,1,0
VIS Interactive,1999,1,0
VIS-Games,2011,1,0
VIS-Games,2012,3,0
VIS-Games,2017,1,0
VITALII HOLIEV,2017,1,0
VLLADGET,2016,1,0
VR Designs,2010,1,0
VR Designs,2011,1,0
VR Designs,2012,1,0
VR Designs,2015,1,0
"VRider, Inc.",2017,1,0
VRotein,2017,1,0
VStep,2010,1,0
VStep,2011,2,0
VStep,2012,2,0
VStep,2013,1,0
Vaclav Hudec,2016,1,1
Vadim Ledyaev,2016,1,0
"Vadim Ledyaev,Andrew Vedernikov",2016,1,0
Vadim Silvestrov,2017,1,0
Vadjra,2017,1,0
Vae Victis Games,2016,2,1
Vagabond Dog,2014,2,1
Vagabond Dog,2017,1,0
"Vagabond Dog,Degica",2015,1,0
"Vagabond Dog,Laser Destroyer Team",2014,1,0
Valera Entertainment,2017,1,0
Valhalla Cats,2015,2,0
Valiant Interactive,2016,1,0
Valkyria Games,2017,1,0
Valkyria Studios,2016,1,0
"Valkyrie Entertainment, LLC",2017,1,1
Valorware,2012,1,0
Valorware,2016,1,0
Valravn Games,2017,1,0
Valsar,2015,1,0
ValuSoft,2011,1,0
ValuSoft,2015,1,0
Valut,2017,1,0
Valve,1998,1,0
Valve,1999,1,0
Valve,2000,2,0
Valve,2001,1,0
Valve,2003,1,0
Valve,2004,5,0
Valve,2005,1,0
Valve,2006,2,0
Valve,2007,3,1
Valve,2008,1,0
Valve,2009,1,0
Valve,2010,2,1
Valve,2011,1,0
Valve,2012,2,0
Valve,2014,7,0
Valve,2016,1,1
Valve,2017,2,0
"Valve,KADOKAWA",2016,1,1
Vanguard Games,2010,1,0
Vanguard Games,2011,1,0
"Vanguard Games,343 Industries",2014,1,0
Vantage Games,2016,1,0
VaragtP,2015,2,0
VaragtP,2016,3,0
VaragtP,2017,5,0
Varia Games,2015,1,0
Varia Games,2017,1,0
Variable State,2016,2,0
Varkian Empire,2016,2,0
Vasara Entertainment,2015,1,0
Vashta Entertainment,2017,1,1
Vasiliy Kostin,2016,1,0
"Vasily Voronkov,Ryan Joseph,Peter Kosyh",2015,1,1
Vast Studios,2017,2,0
Vault Interactive,2016,1,0
"Vblank Entertainment, Inc.",2014,1,0
Vector Arcade,2016,1,0
Vector Games,2014,1,0
Vector Unit,2014,1,0
Vector Unit,2016,1,0
Vectorpark,2015,1,0
"Vectorpark, Inc.",2009,1,0
Vedanta Team,2017,1,0
Vega Play,2016,1,0
Veibyn,2015,1,0
Veibyn,2017,1,0
Vendel Games,2016,1,0
Vendel Games,2017,2,0
Vennril,2016,1,0
Venomyth Game Studio,2017,1,0
Ventura Science,2017,2,0
Venture Moon Industries,2016,1,0
Venugopalan Sreedharan,2016,1,0
"Vermont Software Studios,LLC",2014,1,0
Vernacular Games,2016,1,0
Versus System,2016,2,0
Versus System,2017,1,0
"Vertex Games, S.C.",2015,1,0
Vertex Pop,2015,1,0
Vertex Pop,2017,1,0
"Vertex Pop,Robby Duguay",2015,1,0
"Vertex Pop,Robby Duguay",2017,1,0
Vertexity Studio,2017,1,0
Vertical Skull Games,2016,1,0
Vertigo Games,2015,1,0
Vertigo Games,2016,2,0
Vertigo Games America,2016,6,1
Vertigo Gaming,2015,1,0
Vertigo Gaming Inc.,2010,1,0
Vertigo Gaming Inc.,2013,1,0
Vertigo Gaming Inc.,2017,2,0
Verto Studio LLC,2015,1,0
Very Simple Idea Studios,2015,1,0
Verymax,2017,4,0
"Vex Studios, LLC",2016,1,1
Vexed Enigma,2016,3,0
Vexed Enigma,2017,2,0
VexedEnigma,2015,1,0
Vexel Games,2014,1,0
ViWo Games,2014,1,0
Viacheslav Bushuev,2017,1,0
Vibe Avenue,2016,1,0
Vibrant Core,2016,1,0
Vicabo GmbH,2017,1,0
Vicious Cycle Software,2015,2,0
Vicious Cycle Software,2016,11,1
"Vicious Cycle Software, Inc.",2011,1,0
Vicrusenpai,2017,1,0
"Victor Solodilov,Denis Novikov",2015,1,0
Victorian Clambake,2017,1,0
Victory Works,2013,1,0
Victory Works,2014,4,0
Victory Works,2015,1,0
Victory Works,2016,3,0
Victory Works,2017,2,0
Vidan Design,2016,10,0
Vidas Salavejus,2016,5,0
Vidas Salavejus,2017,2,0
Videocult,2017,2,0
Videojuegos Fermín,2017,2,1
Vidroid,2017,2,0
ViewApp,2014,1,0
ViewApp,2015,2,0
"ViewApp,MR-Software GbR",2014,1,0
Vifth Floor,2016,5,0
Vigil Games,2010,1,0
Vigilant Addiction Studios,2014,2,0
Vigilant Addiction Studios,2015,1,0
Viistopro,2017,1,0
Viking Tao,2016,1,1
Viktor Chlumský,2016,1,0
Vile Monarch,2016,3,0
Vile Monarch,2017,2,1
Villainous  Games,2016,1,0
"Ville Mönkkönen,Anne Mönkkönen",2013,1,0
"Vince DiCola,Kenny Meriedeth,Mighty Rabbit Studios",2014,1,0
Vincent Parrish,2017,1,0
Vinci Games,2014,1,0
Vindit,2017,1,0
Vine,2014,1,0
Viny Game Studios,2017,1,0
Vionsoft,2017,1,0
Viperante,2015,1,0
ViquaSoft,2016,1,0
Virgil Tuser,2016,1,0
Virgin Games,1993,1,0
"Virgin Interactive Entertainment,PriitK",2015,1,1
Viron Shake,2016,1,0
Virtavia,2015,2,0
Virtavia,2016,19,0
Virtavia,2017,8,0
"Virtual Basement LLC,Code Headquarters LLC",2015,1,0
Virtual New Haven Railroad,2016,1,0
Virtual New Haven Railroad,2017,1,0
Virtual Playground,2008,1,0
Virtual Prophecy Entertainment,2010,1,0
Virtual Prophecy Entertainment,2011,1,0
Virtual Racing Industries Ltd.,2015,9,0
Virtual Racing Industries Ltd.,2016,1,0
Virtual Racing Industries Ltd.,2017,12,0
Virtual Rail Creations,2016,1,0
Virtual Rail Creations,2017,1,0
Virtual Railroads,2014,1,0
Virtual Top,2017,6,0
VirtualHere Pty. Ltd.,2016,2,0
Virtualdesign3d.com,2017,1,0
"Virtually Competent, LLC",2017,1,0
Virtuos,2013,2,0
Virtys,2017,1,1
Visceral Games,2011,1,0
Vishnu Vadakke Pariyarath,2016,1,0
Vishwa Karma Studios,2017,1,0
Vision Riders Entertainment,2014,1,0
Visiontrick Media,2016,1,0
Visual Concepts,2015,1,0
Visual Concepts,2016,1,0
Visual Concepts,2017,1,0
"Visual Concepts,Yuke's",2016,1,0
"Visual Concepts,Yuke's Co., LTD",2017,16,0
Visual Entertainment And Technologies,2014,1,0
Visual Imagination Software GbR,2015,1,0
Visual Outbreak,2014,1,0
"Visual Wordplay,Godline",2016,1,1
VisualArts/Key,2004,1,0
VisualArts/Key,2005,1,0
VisualArts/Key,2015,2,0
VisualArts/Key,2016,3,0
VisualArts/Key,2017,6,0
"VisualPath,IndieVision Studio",2016,1,0
VisualTech48,2015,1,0
VisualTech48,2016,2,0
Visualnoveler,2016,2,0
Visualnoveler,2017,2,0
Visumeca Games,2017,1,0
"Viswanath Atlu,Laurie Banks,Rohan Bhukan,Nick Burnham,Avinash Kalapala,Yash Kapani,Katharine Marsh,Ankur Rathore,Hardit Singh,Anoop Nihar Srinivas,Ryan Guanyuhao Jiang,Robert Zhu",2016,1,1
Vital Games Ltd,2015,1,0
Vitali Kirpu,2015,1,0
"Vitali Kirpu,Alexander Poysky,Mikko Arvola",2015,1,0
VitaliZelenyuk,2017,1,0
Vitalii Holiev,2017,1,0
Vitaliy Shikhovtsev,2016,1,0
Vitaly Rekubratskiy,2016,1,0
Vitaly Titov,2017,1,0
Vitor Pêgas,2017,1,1
Viva Media,2016,1,0
Vivid Games,2013,1,0
Vivid Games S.A.,2014,1,0
Vivid Helix,2017,1,0
Vlad Cristian,2017,1,0
Vlad K.,2016,1,0
Vlad K.,2017,1,0
Vladimir Alekseev,2017,1,0
"Vladimir Beletsky,Mikhail Shvachko",2017,2,0
Vladimir Kudelka,2015,1,0
Vladimir Maslov,2016,6,1
Vladimir Maslov,2017,4,1
Vladimir Shlapak,2016,1,0
"Vladimir Slav,Coldwild Games",2016,1,0
Vladis Fire,2016,1,0
Vlambeer,2010,1,1
Vlambeer,2014,1,0
Vlambeer,2015,1,0
Vlambeer,2016,1,0
"Vlambeer,Croteam",2011,1,0
Vogat Interactive,2010,1,0
Vogd3,2016,1,0
Vogelfänger,2016,1,0
Vogelfänger,2017,2,1
Vogelsap,2015,1,0
VoiceAttack.com,2009,1,0
Void games,2017,1,0
VoidDev,2015,2,1
Voided Pixels,2017,1,0
Volition,2001,1,0
Volition,2009,1,0
Volition,2011,10,0
Volition,2012,14,0
Volition,2014,1,0
Volition Inc,2014,1,0
Volition Inc.,2014,1,0
"Volition, Inc.",2001,1,0
"Volition, Inc.",2003,1,0
"Volition,Reactor Zero,THQ Nordic",2009,1,0
"Volition,Reactor Zero,THQ Nordic",2014,1,0
VolkDab,2017,1,0
Volker Elzner,2017,1,0
Voltornas Games,2017,1,0
VolumeUp Studios,2016,1,0
Volumetric Games,2016,1,0
VooFoo Studios,2014,2,0
VooFoo Studios,2015,3,0
VooFoo Studios,2016,6,0
VooFoo Studios,2017,7,1
