user_id,total_items,total_spent,total_recom
pigeonzilla,66,746.42,0
piggels,112,855.63,0
piggskin,23,86.89,0
pigmentcs,116,1013.8,1
pigmysaladpie,78,419.42,4
piguzhu,25,192.68,1
piiggy,27,229.89,1
pikabare,53,601.89,1
pikachu_69,178,2108.74,1
pikachugamer456,29,212.88,1
pikarchoo,3,24.98,1
pikawuu2,100,732.28,2
pikro_99,113,1014.74,1
pikungza,88,655.3,1
pilfir,409,6342.03,0
pillon506,32,224.77,0
pilot1036,38,324.79,2
pimpda,98,711.18,0
pimpin-au,275,3206.04,0
pimta,56,392.43,0
pineapple671,18,203.78,1
pingaas,104,1033.83,1
pingas4daysbruv,125,1456.7,1
pingasss4daysss,17,104.93,1
pingerslad,31,380.68,0
pingu4life,130,1262.09,1
pingy3,32,460.84,0
pingy_,40,457.78,1
pinhogod,27,196.89,0
pinkie10,45,503.52,0
pinksandwich,82,212.74,0
pinno29,14,134.9,0
piovani,52,675.63,0
pipechang,102,1318.98,0
pipekissXD,61,465.36,3
pipeos00,11,119.98,0
pipeza59,79,773.47,0
piplup40,16,177.88,0
pippipcheeriommmbangersandmash,118,1116.82,6
pippymayne,157,1891.42,3
pirate0724,13,84.94,0
pirateman145,119,1082.24,0
pirateness,38,530.75,2
pirificpower,112,1053.15,4
pirucloud,53,408.82,0
pissofpiss,3,34.97,0
pitmania,106,1076.7,1
pixel_squid,117,1473.16,0
pixelism,124,1776.73,1
pixelonsteam,78,606.54,3
pixelstore,14,132.92,0
pixeltom,193,2150.2,9
pixelturtle,115,1073.22,2
pixelvox,49,419.14,1
pixlflames,162,1409.71,4
pixlpaintr,7,59.84,0
piyoutwilbe,22,114.94,0
pizzR,56,377.47,1
pizzadude04,210,2099.38,7
pizzadunks,43,101.62,0
pizzaguygaming,10,225.87,0
pizzahutmanager,74,480.51,2
pizzajesus,103,932.25,3
pizzaman12,143,1463.71,6
pizzerman,83,919.32,5
pjc001,245,3111.63,3
pjohnston236,39,461.77,1
pjsinop,14,94.94,0
pjw5,1,19.99,0
pkfaction,59,633.38,3
pkonfire,57,645.54,0
plainhope1,21,374.82,0
plainxd,43,191.49,1
plasmakat,93,1152.0,4
plasmaluna,87,929.31,7
plasmawiz,105,798.08,0
plasmount,84,528.55,0
platitudinal,153,1811.98,2
platniumbolt,7,129.94,0
platypusdude23,37,362.76,1
play3r_nb,37,355.49,0
playa69,12,124.8,0
player-8,38,489.74,0
playercommunity,13,9.99,0
playergdgsd,14,59.91,5
playerqwerty,289,2870.75,3
playertheslayer,54,859.59,2
playfulranger,213,2556.0,0
playgamesonlineoffical,191,1309.19,3
plazt,56,576.56,0
pleaseendmyfuckingsufferingcyka,231,3105.91,3
pleasekillmeihaveadisease,36,333.67,5
plebatron,435,6520.23,5
plebbyskrub,37,259.84,1
plebfromspace,30,438.73,1
pler123,157,2010.84,2
plessss,27,274.85,3
pleumarnun,81,1029.1,1
plokimer,38,506.78,0
plokinub,76,1106.36,0
plopster1,34,229.88,0
plowzy_,102,996.82,6
plsgiveme140hz,44,232.73,1
plskeelkan,24,139.92,1
plskillmenow,54,723.55,1
plubben1,31,311.83,0
pluemkungz_,86,475.42,1
plumbers,191,2294.1,4
plumpyberries,159,2142.51,1
pluslei,536,5313.37,0
plutopass,44,497.65,7
plz2halp,145,1540.73,5
plznoticemesenpaiiloveyou,86,804.22,0
pmX_,751,1980.12,0
pmav05,77,998.42,0
pnadapower,30,257.87,1
pnktoud,38,238.76,2
po5tewh,15,201.9,0
poadster,32,503.75,0
pochanko,136,1728.93,0
pocobetrolling,102,1117.21,0
podeirladenunciar,230,2168.32,7
poedgirl,221,2913.29,0
poet__anderson,44,458.65,0
poggi97,42,464.57,0
poipoiLOLOLOLOL,100,1060.09,2
poiscobra1,15,43.88,0
poisonfudge,88,942.36,0
poisonlicker,97,1367.13,1
poitato,131,825.26,0
poiuytreqw,67,554.61,1
poiyuk,233,2344.51,1
pokamonblack,48,414.76,0
pokarioboy,29,249.73,0
pokefam,13,39.97,1
pokemaster256,141,1392.53,0
pokemontrainerred,115,985.97,2
pokepearl,194,2253.25,0
pokeuser12p,38,112.89,0
pokeylegs,98,1246.08,1
pokeymaster420,22,231.89,2
pokkin,313,4067.74,1
pokkles,149,1873.56,0
pokushii,38,472.51,0
polacoaluno,70,623.36,0
polarez,104,1004.34,0
polaritism,131,1204.94,2
poldeN,421,5028.91,7
police12,12,139.92,1
politicalpanda,68,824.14,0
poll_plays,25,166.89,0
pollo1,118,1534.65,0
pollyana,88,996.24,0
pologist1,24,139.93,0
polygraphsharik,362,3268.1,3
polymarken,60,814.55,0
pomatopowah,34,286.52,0
pommeh,6,34.97,0
pomni,42,331.49,0
pon2543007,322,3640.86,8
pondo111,2,39.98,0
pongping7,61,625.41,0
ponkypine,55,315.48,1
ponnjie,47,473.55,2
pono55,19,28.88,1
pono666,165,1655.63,0
ponyrainbows,36,444.85,0
ponywithahat,194,1787.39,1
poo122,27,284.87,0
poobaman,142,1230.85,3
poofcorn,43,451.69,1
poohgoddevil,47,543.63,1
pooinmypants,243,2346.08,0
pookachuexe,13,108.78,0
pooknuckle,83,804.01,0
pooldeadlol,5,9.99,0
poolover69,14,164.92,0
poom164lol,45,606.37,0
poomeus,169,2314.85,6
poomkub9632,114,839.18,0
pooontoast,132,840.74,0
poooooooooon,59,535.64,0
pooopnugets,65,502.58,0
poop_chute,53,714.57,1
poopedonplate,25,274.83,0
poopeepeepoo,107,381.42,8
poopgoob,51,404.62,0
poopholder,156,1586.55,8
poopiehat,91,963.18,0
poopingllaaaaamamaaa,71,708.47,0
poopinya,207,1692.98,0
pooplel,489,6614.2,0
poopookun,55,788.59,0
poopybumhole,182,2283.07,0
poopypop,17,59.95,0
pooroldhobo,36,367.64,0
pootheman,16,41.87,0
pootis_generator,79,897.17,2
pootispentry,171,1816.35,2
pootispower,23,77.82,1
pootmakingdispenser,32,469.74,1
pooupyourasshole,25,214.91,0
pooweebum,70,834.43,0
pooxbox,62,408.77,7
pooz7386,12,88.94,0
popcornman812,43,112.79,3
popoisgay,18,199.78,0
popureye,5,0.0,0
poqwertyjk,13,194.89,0
porich,56,780.31,0
porkchopsfear,344,3131.92,2
porkiii,130,973.82,3
pornhubdotcomdotdotdot,11,117.93,0
pornhubs,20,79.98,0
pornoxxx,1,14.99,0
porqueyu,29,8.9,2
porrada,14,59.96,1
porrini,30,339.83,0
portal00,106,903.77,1
portal_2_3,249,1685.48,5
portaltraveler,107,1050.78,0
portello,259,2830.43,0
porticoo,132,1659.91,2
portrules41,24,198.85,0
poseidon1818,9,79.94,0
posh35022,72,1200.52,0
poshi,73,1216.11,0
posocer,30,510.58,0
possessioniskey,23,95.93,3
pot-a-toe,191,1886.25,0
potassium_hydroxide,5,29.98,0
potativation,6,40.97,0
potato94050,56,536.47,0
potatoesgg,76,865.41,1
potatoeswithfrangu,42,354.74,0
potatokid2009,143,1492.86,5
potatomemed123321,86,539.41,4
potatonuggsssss,79,529.53,2
potatoskins,72,874.48,1
potatotrooper123,10,19.98,0
potisrest0,94,601.12,0
potoobigdonger,102,1206.52,0
potternerd,229,1999.76,1
pouchy21o6,131,1578.85,0
povohat,140,1169.6,0
powellaaron2,6,0.0,0
powerblue,21,74.96,0
powerconverters,57,524.38,1
powerjester7,43,669.57,1
pownage820,2,29.98,0
pp0085,180,2418.06,1
ppetrelli,26,277.66,0
ppmaia,25,240.86,0
pr0x1mity,32,377.59,0
pr3vious,158,2015.53,0
prabh18,21,219.9,0
practicalmeme,108,1160.05,3
pranav69,10,69.98,1
prapathym,25,29.97,0
praquefazeissu,44,245.79,1
prawnsingeneral,30,316.62,0
pray2allahu,32,368.71,0
prayforme,148,1517.53,0
prayutzaa,60,611.58,1
preavus,600,7323.93,0
preblasted,13,159.9,0
predatorhunt,6,23.89,0
predgaming,156,2107.33,0
premiumbaka,39,547.54,1
preps427,17,3.97,1
presidentllama,70,1077.53,1
presk,59,797.62,1
prestigiousprussian,35,499.72,1
prestiprestipresti,16,159.91,0
pretentiouswutangratz,208,2410.35,5
prettygoodXD,54,126.83,0
prettygoodjpg,23,189.78,1
prettygurl,37,507.77,0
prettyhm02forawhiteguy,439,5568.1,2
prickmail,21,162.9,0
pridmore,1,19.99,0
primalcrescent,2157,15503.78,0
primalred,23,275.86,0
primeirodoSUS,6,49.97,0
primemeza,15,94.93,0
primeoj,605,7136.66,0
primeonehing,16,254.9,0
primo_lupo,111,1590.95,0
princemart,230,2307.87,9
princessfifi,43,385.49,0
princesshussy,4,14.99,1
princessnyannyan,2,29.98,0
principol,161,895.49,0
pringie,72,735.26,0
privatechristophe,111,1074.91,2
privatereid,16,234.86,0
prjkt,109,1482.83,6
pro100van4eg,94,1026.95,1
probablydead,39,286.26,2
probiew,21,186.86,1
probotsteve,244,1526.83,1
proceduree,6,59.97,0
proconsiparcy,16,289.81,0
procrastin8or,140,1573.47,3
prodigypcrex,308,3575.52,0
proevoex,2,0.0,1
proffesorcroc,16,84.93,0
proffink,133,1555.97,3
profile5135,61,814.9,1
profileofdub,141,1773.69,2
profilezinga,71,786.49,9
profit_m8,15,96.94,1
prohan,372,3746.14,9
projecteldor,42,479.76,1
proletar666,2755,26453.21,6
prolificps,12,199.94,0
promauro,14,19.98,0
pronaxtotoro,51,482.74,1
proofmolotovs,25,250.87,0
propablynotbatman,111,955.05,4
propanflip,48,639.69,0
propasy,248,2475.75,0
protatoSTALKER,275,2993.4,1
proteis,7,14.99,0
proterg,22,23.88,0
protodan2001,132,1180.03,7
protokiller,51,560.65,0
protoskaxx,4,59.99,0
protosphere,22,309.8,0
protowilson,14,145.38,0
provincial,6,49.97,0
prsteam,111,1247.04,3
ps_sponK,50,571.65,0
psangsing,38,339.85,0
pseudopenguin,46,446.63,0
psibracket,111,1424.03,3
psmaneiro,83,743.2,0
psn_jmcgamer12,93,1058.27,7
psn_markovic,143,1613.82,0
pspanakonda,7,0.0,0
psssssssssssssssssssh,70,797.39,1
psyave,174,2139.43,0
psycho_chicken,411,5024.49,0
psychologicalwarfareinmyhead,296,2776.49,3
psychoticallyhappy,66,778.51,1
psydrone,21,199.89,1
psyfoe,110,243.44,10
psyllid,175,2485.89,1
psynce,54,461.47,0
pt_ultra,360,3677.6,0
ptate87,41,402.56,0
pthbt,84,365.58,0
ptolemyash,229,2140.03,0
ptrip3000,90,1186.17,2
publicclutch,4,49.97,0
puddingtip,10,64.94,1
puddinpocalypse,59,742.48,0
pudjapu,224,1653.29,6
pugglet,97,989.92,0
pukathon,13,134.93,0
pukoh,48,476.53,0
pukygames,36,437.66,0
pul5e,22,358.77,0
pulentatuhistoriachoro,3,19.99,0
pulosi,51,139.92,1
pulouklol,109,487.82,0
puls3y,26,279.86,0
pulsarforce,66,763.32,1
pulseeffect,59,846.51,2
pulzin,12,52.77,0
pumbarrento,14,62.41,4
pumbelted,39,360.67,0
pumpkinpulp,95,1403.75,2
punchingbeard,74,671.26,1
punchingchicks,19,145.89,0
punchingwood,116,1077.87,0
puntduck,43,408.66,1
puopolo,4,21.97,0
purenano,126,1202.88,0
purestformation,140,1355.08,3
purplecubefruit,329,4279.87,4
purpledragonfun,144,1629.64,4
purpleninja00,81,472.77,0
purplepause,16,63.44,0
purplesniperr,110,1571.12,0
pusheeee,78,841.33,0
pushky,41,262.87,1
pussayfucker,110,1199.93,1
pussy_fucker,24,74.93,2
pussyhunter121,29,117.7,0
pusycrshr,264,3512.25,0
putiss,31,72.76,0
putisspencerhere,87,870.29,5
putt13,31,329.74,1
putthatthingbackwhereitcamefrom,37,243.72,1
puzzl3d,203,2101.03,0
puzzleman2004,9,64.95,0
pvt__parts,69,873.48,0
pvtswedish,50,517.56,0
pvzrepeater,23,0.99,0
pwnage901,114,1352.09,0
pwnddumass,88,817.27,5
pwnerer42,122,1295.06,0
pwnking,3,0.0,0
pwnstarleader,92,1011.06,0
pwrt,51,355.69,2
py6Spider,315,2504.81,1
pyaesone125,50,595.6,0
pyro47,335,4036.4,0
pyrodeus,249,2680.51,1
pyrofuzion,186,2419.31,0
pyromaniacs,11,14.99,0
pyros_blaze,129,1884.67,1
pyrosunset,90,853.26,0
pyrotato,1,4.99,0
pyrrhicepitome,67,560.59,0
pyrulito,51,97.18,1
pytheuz,2,0.0,0
qaeg,14,144.91,0
qayyimiman1,13,28.89,0
qazqazqazqaz,17,138.82,0
qbeggs,224,2370.31,0
qisforBAWS-AHHh,197,2845.25,1
qjoshz,39,461.67,1
qldmaroon7,45,590.75,0
qlorplox,218,2489.02,0
qnuffinsp,222,3023.16,0
qortmdals003,45,569.46,1
qplayzyt,78,923.23,1
qqmp,356,3977.64,2
qrazytyger,138,1111.22,0
qrowid,12,23.89,1
qsmxtrickz,13,176.89,0
qtdraws,47,403.61,1
qu0te,77,666.36,1
quackalakes,82,660.46,0
quackquac1c,40,336.67,1
quackw33dsmok3,132,1002.07,3
quadruplemoney,53,845.45,2
quangcaol,755,2369.73,3
quantumjumper,69,850.34,2
quantummagnum,31,149.89,1
quantumquack,254,2791.53,2
quarktheawesome,11,87.91,0
quarterflip,242,2731.04,0
quaz4,267,3767.33,2
quedbear1,111,573.43,1
queeftrumpet,97,980.99,4
queenkill,144,1610.77,0
queenofcheeze,44,353.55,0
queijo013,40,321.71,0
quennoesthemaddog,93,957.06,0
quepasoamiguito,28,92.84,1
quepongoaqui,18,134.9,0
quichie,59,679.54,4
quickdix,40,729.64,1
quickfade,99,793.4,0
quickkandy98,202,3049.3,1
quickmoose896,78,500.45,0
quickquack,18,53.86,1
quicksand5,134,1384.87,0
quigles,393,5043.46,2
quillgaming,11,114.92,0
quillomanar,232,2522.03,7
quocall,228,3385.78,0
quoilo,44,391.78,2
quoquo1dog,355,4242.06,1
qvbit,75,1104.2,0
qvc,20,149.86,0
qw267739193,28,221.82,0
qwazyoxyphi,143,1961.1,2
qweasdzxc1378,27,77.78,0
qwertybmwh1994,602,7121.72,4
qwertycx_,29,294.82,1
qwertyfapper,106,1517.34,0
qwertysmosh,29,179.92,3
qwertyuiopalskfhgjwnx,26,245.74,0
qwertyuiopasdfghjklzxcvbnm1234,11,93.97,0
qwevor,83,803.43,1
qwr3414,26,115.92,0
qwsdfgnmojjhgvc,12,34.97,0
r0cKy,163,1781.54,0
r0ck3t_0wn3r,207,2241.29,0
r0sham,46,697.64,0
r1f_r4f,55,653.59,0
r1gby3,101,1419.0,1
r1nol3l,24,144.9,3
r34d_4nd_w33p,47,306.81,2
r35enn,34,513.65,0
r3ap3r78,331,3786.03,0
r3dflex,36,530.44,0
r3koil,69,578.53,4
r3znoff,39,318.81,1
r4g3r2,6,9.99,0
r4p3f4c3,104,1843.76,0
r4w6y1vv0cq0hngl7,77,743.54,0
r4yzorr,10,114.93,0
rRUBIXx,26,365.8,4
raashaas,75,846.3,0
rabajaman,34,235.72,0
rabbidscool,468,4790.74,2
rabid1,1,19.99,0
rabitar,95,631.35,1
raccoonsunite,105,967.26,10
raceking23,311,3623.31,3
racingmad,111,1327.2,0
rackrackcitybiatch,107,1199.32,1
radadada,6,24.98,0
radbear,187,2570.08,0
radcool3,36,317.67,3
radicalrainjunior,13,133.93,1
radioactivesquirrel,39,327.75,2
radiusstep,83,435.2,1
radpayload,21,232.87,0
radvilasv,22,233.74,1
raedsami1909,7,54.96,0
raelwhiteout,36,398.78,7
rafaelcarandang,24,114.93,0
rafaelmb26,49,482.55,0
rafappt,139,1453.28,2
rafimann,20,237.85,1
rage-of-the-dragon,335,2972.05,5
rageblazesc,44,597.71,1
ragemader,121,1320.85,1
ragingasian27,202,2473.18,0
ragingrexify,60,734.47,0
ragingsniper,3,0.0,0
ragman555788,89,1233.18,0
ragui1309,26,302.67,0
raidzie,16,199.8,0
raiier,22,259.86,0
railsnz,21,209.73,0
rainbinealwayscool,26,29.98,2
rainbow_carrots,41,493.59,0
rainbowbaloney,182,1663.07,5
rainbowbuttcrack,11,9.99,0
rainbowducklings4lyf,57,871.56,1
rainbowexplosian,275,2665.97,9
rainbowlessthan3,19,73.95,0
rainnbard,42,469.73,1
rajaakmalol,10,0.0,1
rajivsingh,43,401.62,0
rakals01,56,735.42,3
rakeial,59,791.38,2
rakhalar,136,2648.76,1
ral69,29,341.67,0
ralli101,662,8919.61,0
ramarizandre,23,104.84,0
ramjamslam,134,1367.19,2
ramphastidae,30,408.6,2
ramramram,252,3000.03,3
ramseylee0621,5,39.97,0
randall4321,228,2953.67,0
rando0592,161,2047.55,0
random-idiot,139,1466.04,4
randomURLhere-_-,51,489.71,1
random_cow,98,1367.53,0
random_dude_117,77,640.09,1
randomcomment,77,840.34,0
randommexican33,34,442.76,0
randomnes,246,3791.83,2
randomnumbers217,100,1320.93,1
randomsmileys10,5,69.96,0
randomthingee,8,68.85,0
randy86,13,79.83,0
randymustache,231,2450.93,1
randyrooster,32,313.71,0
randyy242,514,6312.03,7
ranga248,37,284.16,0
rangalocks,372,4766.71,4
rangazprid3,132,1324.96,1
rangertc2,2,29.98,0
ranzou_la,92,1155.29,0
raoey,124,1524.54,1
rapeosaurusrex,252,3332.73,0
raphaeleishot,16,16.98,1
raptor2127,63,1069.18,0
raptorsea,22,395.71,2
raptr-9300a370,126,1053.09,0
raqu2,7,29.99,0
rare373,260,3435.5,1
rarecuntnt,12,79.94,0
rarejapan,45,647.48,3
rarepepe101,13,136.91,0
rascalewez,148,1880.43,3
raspoldi,19,187.86,0
ratbot01,120,1407.32,1
ratchetfromglenrust,32,254.71,5
ratgnomekingkeem,163,1172.53,9
ratiox,56,323.79,0
rattlesn,412,5171.79,6
raul_doidao,14,48.88,0
raul_mamador_de_ppk,60,321.77,0
rav33nooo,90,983.25,1
raveluna,83,669.5,0
ravenhdgfx,16,265.67,0
ravenmusicaus,71,844.38,2
ravenovski,95,1441.08,1
ravichop89,45,359.67,3
ravijay1234,9,0.0,1
raviyn,44,617.66,1
ravlyk,19,349.83,0
raw619619,12,219.92,0
rawritspeter,192,2100.39,0
rawrkenny,38,804.64,0
rawrnerozero,858,7960.62,0
rawrspamrawr,144,1448.06,0
rawrvixen,4212,28836.35,0
rawrwill,185,2155.89,0
rax3rs,34,273.48,0
ray025,14,74.96,0
rayball36,84,1085.07,0
raydoto,212,2155.13,0
rayf,13,39.97,0
raynix,69,991.22,1
rayoz12,102,1349.98,2
rayranger51,158,1566.97,0
raytq,33,168.8,0
rayvanuto,110,1037.03,2
rayw9w87,15,277.91,0
razarealm,156,2381.4,8
razemini,36,223.72,2
razi121,24,46.95,0
razvedchik961,23,224.88,0
razza94,40,478.66,0
razzer_serbia_2,49,414.67,4
razzzle,15,174.91,0
rc5096,140,1710.85,0
rcaspersz,107,661.39,1
rcdarkangel,291,3818.08,2
re4ctive711,76,107.09,1
reactionn77,308,3765.92,0
readingthis4noobs,57,155.49,1
readthisURL,33,249.83,1
real1ty1,96,989.89,0
realcasually,53,449.55,0
realestateagent,10,99.94,0
realism8,8,44.97,0
realize2,23,112.35,5
reallifecheater,302,3481.9,10
reallycoolman,96,115.59,7
realranick121,81,278.58,0
realreepz,93,985.76,1
realricky,51,587.37,1
reaper-wotr,38,569.71,0
reaper0wns141,56,675.4,0
reaper1770,100,1498.21,0
reaperdog,92,719.34,0
reaperofsouls6482,125,1444.72,2
reaping_rob,37,403.77,2
rebarb,15,74.96,1
rebelsuprising,45,436.55,1
reborngale,111,1636.09,0
recklesspug,64,800.34,1
reco360,14,98.71,0
recognise,131,2287.97,1
recoilcomaero,200,1713.44,4
recon931,20,287.68,1
red-acted,24,214.67,0
red_og,160,1992.45,2
red_stone,25,298.72,0
redalol123,27,219.88,0
redarmyjj,65,268.5,3
redarrow02,43,207.87,0
redback21,30,174.67,0
redback701,128,1746.41,0
redbate,40,224.74,0
redbeanpork,631,6794.18,0
redblockpowered,16,220.87,0
redcommie,57,707.59,0
redddu,48,157.88,0
reddeadslayer,108,1410.93,1
reddevilsforlife,26,241.57,2
reddoesstuff,37,373.73,1
redeck123,27,89.94,0
redex1993,106,1166.12,0
redfacedpyro,133,1138.26,1
redfaction38,31,312.82,2
redfox5367,18,143.82,2
redfroggoesboom,92,1198.05,0
redial123,62,862.45,1
redlei,176,2173.32,8
redmaxxx,25,194.91,0
redpanda7,38,218.78,0
redpandaking,28,166.88,2
redpillgaming,559,7222.69,7
redraven41,15,189.86,0
redrider623,197,2182.87,8
redsncrimson,65,741.27,9
redstonedragon89,28,383.78,4
redviper63,21,137.91,0
redworld,298,3925.74,7
ree0051,91,966.35,0
reece121212,76,802.31,0
reedrulz,99,981.18,2
reevolution,59,814.29,0
ref1uxx,12,79.95,0
reflexaus,61,324.69,8
regalgjblue,122,1277.95,3
regansmash1,107,1322.27,6
regemony,397,5535.23,0
regentorange,194,2152.25,4
reggiestarr,34,391.7,1
regimj,21,363.84,0
reginaught,82,962.4,0
registeredso,99,911.85,10
reglone,24,15.87,0
regulusleo,69,555.52,1
reidsmoe,84,1074.28,0
reijimate,151,1250.67,9
reilly2134,47,409.64,2
reimacneto,48,169.58,0
reina_san,98,827.72,3
reivehnfliyt,144,1520.57,3
reiwastaken,52,552.62,0
rejjiesnow,40,364.72,0
rekkler,141,1706.76,5
rektfromdota,133,1965.77,0
rektlegolad,60,663.54,1
rektlel,30,164.84,0
rekwah,131,1523.74,1
relesprit,104,1284.16,1
rembestogirl,100,444.33,1
rembrandtqeinstein,8,79.94,0
remedax,226,2748.41,0
remi_,85,874.16,0
remmbo,93,1150.1,1
remyau,1025,5965.6,1
renanhr,153,1020.98,1
renanserrano93,10,23.89,0
renatoko,72,682.48,0
rendy1212,29,133.82,0
renegadematt74,131,1655.81,0
renetherabbit,2,14.99,0
rengnar,122,1199.62,1
reniap1,56,585.51,0
renowolff,77,731.27,0
reowmeowmeow,36,304.7,1
repdota,364,3763.06,2
repeatdc1,1,19.99,0
repl4ycsgo,101,1059.34,0
repomonkey,105,1126.02,0
reprimere,726,8449.49,0
reptarizm,49,244.87,1
reptiliangovernment,114,670.02,1
repulsestar,20,114.85,0
repwow,51,546.54,0
rerety2,32,78.84,1
res1n_wins,194,2826.35,0
resaeteacs,11,83.88,0
reservegoalie,374,4040.76,1
resiDENGevil,4,0.0,0
resinlipbongface,232,2904.18,4
resome,7,0.0,0
resortapr,41,494.41,0
respawner3,44,510.65,0
restinspaghettineverforgetti,54,567.5,0
restman99,3,34.98,0
reszluigii,43,631.73,3
retardedfinger,41,228.55,0
retentivepig20,28,269.74,0
retropixel-car95,352,3867.15,2
retrosquid56,79,1028.24,0
reubenhung,347,4346.01,0
reubsicles,8,94.95,0
rev4l,21,245.86,0
revalation90,97,1141.19,1
reverse_me,1,4.99,0
revickz,285,1512.97,3
revolu7ion,13,129.8,0
revolutionvish,5,44.97,0
revolverace,212,2758.83,4
revolvingelk,80,1054.23,1
rewfifa,46,203.82,1
rexdawg18,18,297.69,0
rexmatical,101,1143.1,7
rexsniper,177,1510.49,9
rexyman52,45,462.78,0
reyne_boyce,421,4745.54,0
reywqrrtty,68,621.32,5
rezerno,490,3720.41,4
rezhoodiez,61,447.52,0
rezmwashere,89,908.44,5
reznov6,101,1378.2,0
rezubian,27,317.83,1
rezzah,6,42.94,0
rf4burns,102,1213.39,0
rfghrdjhrj,3,24.98,0
rfs-JiM,126,1290.12,3
rg3113,15,89.94,0
rgdraco,50,245.69,1
rgnr81,68,684.5,4
rgshgfdhgfdhtrht,57,258.51,2
rharryr,11,9.99,1
rhibubble,3,79.97,0
rhooky,197,2070.54,1
rhujfrjfcdhnfvhujffvg,37,317.79,0
rhy505,10,172.94,0
rhyke_2303,9,64.95,0
rhys126,254,4434.0,0
rhys3852,40,338.61,5
rhys552,57,553.52,3
rhysdavies3,39,460.39,0
rhysdog,101,1028.03,0
rhysendicott,97,1268.24,0
rhysf,51,695.62,0
rhysicus,79,1018.02,0
ri3Llife,12,133.83,0
rialzakiller-mode-pro,4,24.98,0
riasadhuq10,11,24.98,0
riasofthegremoryclan,18,146.82,0
ricamountain,169,1958.45,0
ricardojr190,273,1236.0,8
ricardorique,16,0.0,0
ricenix,44,576.5,0
rich_,68,719.34,1
rich_miso,63,492.59,0
richardcoleborn,140,2036.99,0
richardislongfor,20,113.85,0
richbags12,709,6078.15,10
richershade,249,2611.15,2
richiboy3,36,298.52,0
richiescalia,61,720.59,0
rick100,365,3374.68,7
rickenbackertron,47,482.53,0
rickharrisonpawnshop,173,1143.8,6
rickoning,255,3009.27,3
rickygreaves,366,4361.95,0
rickyta1996,2,160.91,0
ridegor,27,148.86,0
ridleythedog,15,89.93,0
rieck001,210,2736.1,0
rielle20,69,1074.45,4
riggaz98,3,19.98,0
rigggy,158,2510.38,2
rigonzo,126,1286.74,0
rigormortis7,44,460.55,0
rihandem,19,82.93,0
rikezenho,3,29.98,0
rikkyy12,101,1089.13,0
riletyface,114,1480.05,7
riley_who,82,731.28,0
rileydavies,16,212.89,0
rileyisalad,74,517.27,0
rilmer,306,2810.12,3
rima1616,27,231.74,0
rimbozee,19,309.87,0
rimisaccount,152,1389.71,1
rinco69,591,5281.2,2
ringostingo,511,6205.65,1
ringsssofsaturn,12,184.92,0
ringy,101,1172.2,0
rinpoche,30,322.76,0
rinrinkafu,37,276.8,0
rioblu445,22,38.88,1
riokaze,12,87.94,1
riorohill,39,627.62,2
riotjapan,15,122.93,1
riotmeds,8,81.93,0
ripjack311,263,2680.69,5
ripple7189,8,69.95,0
ripplinghorse,68,603.48,0
risenn4,117,1901.93,0
riseofnations231,14,152.92,1
rishd,31,100.83,0
ristoff-,156,1744.26,1
ritz__23,132,1607.88,0
ritzhi,37,380.61,1
ritzyswordfish,141,1400.69,5
riuu,171,2183.19,2
riveriscool,56,392.74,0
rivvered,43,665.48,0
rixs,185,1910.15,1
riyad602,7,29.98,1
rizkywarouw,45,465.76,7
rizqyisraq,110,1264.29,0
rjf1112,30,204.87,0
rjh91,51,638.49,0
rjm8722,23,108.71,0
rjmayhew,33,485.77,0
rjruckee,191,2189.19,0
rjswnsoal,19,279.6,0
rjv4527,67,488.65,1
rkL_,22,191.56,0
rkea,23,117.71,0
rladudals,65,1021.32,2
rlek,7,36.87,0
rman1099,6,18.89,0
rncajg,104,1797.87,0
rnldcris51,59,748.44,0
roachie_games,45,493.6,0
robbiem2002,100,1092.97,2
robbiesymonds,65,704.37,0
robbiexuereb8,4,19.99,0
robboman17,316,4875.0,0
robdog1276,7,0.0,0
robenspannari,65,442.59,3
robert_,14,272.83,0
robertgd,193,2170.23,0
roberto282,277,3684.51,1
robertstevenson,201,2957.86,1
robgg,36,323.74,0
robinisamazing,126,1468.67,3
robinuh,32,79.34,0
robinwalker,513,6779.04,0
robloxnoob,121,1268.93,1
roboface36,61,523.52,0
robot_gloryhole,82,844.23,0
robotcoyote,232,2235.54,1
robotmuffinroxs,14,129.91,0
robotninja3000,218,2540.55,1
robotverve,62,619.35,1
robquit,189,2024.9,0
robsonrrs,154,1409.46,3
robustical,181,2090.14,7
robustra,17,11.98,3
robysenpai2015,72,345.48,0
roc107,42,554.6,0
rock1026,37,214.76,0
rockberry,188,2137.88,1
rockethaul,82,1146.39,1
rockettwins,83,517.06,0
rockit112,47,332.78,0
rockjond,28,161.87,4
rockqc,163,1906.58,0
rockreaper,63,689.6,0
rockspawn,24,84.94,0
rockyali,5,39.97,0
rocno,86,1235.18,0
roddie35,148,2133.67,0
rodrigocl1,4,0.0,0
rodrigojavali,121,1527.44,0
roflan8er,139,1512.88,0
roflcoptr,50,549.73,0
rofldogsz,7,54.96,1
roflmaomfglolwtf,12,112.91,0
roflmaosPancakes,78,681.01,1
roflstfuagtfo,32,369.77,0
rofltempo,32,290.81,1
rogaft,12,24.98,0
roganwood1233,8,84.95,0
roger1999jr,9,0.0,0
rogerrr,16,64.96,0
roguejet,31,120.78,2
